Progress,Duration..in.seconds.,Finished,ResponseId,Q_RecaptchaScore,Prolific_ID,punishmore_1,punishmore_2,parsimony_1,parsimony_2,threestrikes_1,threestrikes_2,LWOP,deathpenalty,AttnCheck1,rates_1,rates_2,fear_1,fear_2,fear_3,AttnCheck2,dueprocess_1,dueprocess_2,dueprocess_3,uncertain_1,uncertain_2,uncertain_3,uncertain_4,hate_1,hate_2,hate_3,anger_1,anger_2,exclusion_1,exclusion_2,exclusion_3,degrad_1,degrad_2,degrad_3,suffer_1,suffer_2,prisonvi_1,prisonvi_2,harsh_1,harsh_2,harsh_3,revenge_1,revenge_2,revenge_3,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,venge_1,venge_2,venge_3,venge_4,venge_5,vprone_1,vprone_2,vprone_3,vprone_4,Raceresent_1,Raceresent_2,Raceresent_3,Raceresent_4,TV_1,TV_2,TV_3,TV_4,TV_5,TV_6,TV_7,TV_8,TV_9,Sentence_1,Sentence_OpenEnd1,Sentence_OpenEnd2,age_1,gender,race,education,politid,feedback,vignette,response_order,X,X.1,X.2,punishmore_1_R,parsimony_1_R,parsimony_2_R,hate_2_R,degrad_1_R,prisonvi_1_R,prisonvi_2_R,harsh_2_R,fear_1_R,rwa_3_R,sdo_3_R,sdo_4_R,sdo_7_R,sdo_8_R,venge_1_R,venge_5_R,Raceresent_1_R,Raceresent_4_R,dueprocess_2_R,Sentence_z,punishmore_comp,parsimony_comp,threestrikes_comp,punitiveness_8item,punitiveness_8item_z,punitiveness_agg,crime_rates_comp,fear_comp,crime_concerns_agg,hatred_comp,anger_comp,emotions_agg,exclusion_comp,degradation_comp,suffering_comp,prisonvi_comp,harsh_comp,revenge_comp,hostile_agg,rwa_comp,sdo_comp,venge_comp,vprone_comp,raceresent_comp,bloodsports_comp,personality_agg,dueprocess_comp,uncertain_comp,process_agg,political_group,text1_clean,text2_clean,text_combined,text1_wordcount,text2_wordcount,text_combined_wordcount,vader1_neg,vader1_neu,vader1_pos,vader1_compound,vader2_neg,vader2_neu,vader2_pos,vader2_compound,vader_neg,vader_neu,vader_pos,vader_compound,empath_violence,empath_crime,empath_death,empath_pain,empath_suffering,empath_negative_emotion,empath_positive_emotion,empath_anger,empath_fear,empath_hate,empath_disgust,empath_sympathy,empath_help,empath_government,empath_law,empath_order,empath_power,empath_family,empath_children,empath_healing,empath_prison,empath_weapon,empath_fight,empath_kill,empath_trust,empath_achievement,just_deterrence,just_incapacitation,just_rehabilitation,just_retribution,just_norm_expression,just_revenge,just_suffering,just_degradation,just_exclusion,just_victim_focus,just_prosocial,just_dark,just_prosocial_minus_dark,zs_proportional_justice,zs_victim_closure,zs_rehabilitation_and_reform,zs_deterrence_and_prevention,zs_public_safety_and_protection,zs_societal_condemnation,zs_punishment_and_suffering,zs_revenge_and_payback,zs_prosocial_mean,zs_dark_mean,zs_prosocial_minus_dark,sim_proto_deterrence,sim_proto_incapacitation,sim_proto_rehabilitation,sim_proto_retribution,sim_proto_revenge,sim_proto_suffering,sim_proto_exclusion,sim_prosocial_mean,sim_dark_mean,sim_prosocial_minus_dark,umap_x,umap_y,cluster,bertopic_topic,facade_residual
100,979,1,R_7whlA9w6SY1ZBEq,0.100000001,66d7322c176f699554b713cb,6,2,2,7,2,1,6,2,9,7,5,5,3,1,4,5,7,1,2,2,2,1,2,5,5,5,3,3,3,2,7,2,1,2,2,7,7,1,7,1,1,1,1,3,1,7,2,2,1,1,7,7,1,1,7,7,6,2,2,1,7,2,1,1,1,7,1,2,6,7,5,4,2,5,1,6,3,2,45,"Darryl’s repeated violence, violation of a restraining order, and direct role in Frankie’s death warrant a sentence near the maximum. His actions show extreme disregard for human life and ongoing danger to others.","To protect society, hold Darryl accountable, deter similar crimes, and deliver justice for Frankie.",43,2,1,6,6,"I found the study thought‑provoking and well‑structured. The scenarios were realistic and encouraged careful reflection. I appreciated the clear instructions and balanced answer options. One suggestion would be to shorten some of the longer question sets or break them into smaller sections, to reduce fatigue and keep responses more focused. Overall, it was an engaging experience.",2,433,,,,2,6,1,3,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,0.598473058063226,2.0,3.5,1.5,2.75,-1.02634398915029,-0.213935465543533,6.0,2.33333333333333,3.8,3.33333333333333,4.0,3.6,2.66666666666667,1.33333333333333,2.0,1.0,1.0,1.0,1.5,1.8,1.0,1.6,1.25,1.5,2.0,1.46666666666667,2.33333333333333,1.75,2.0,Conservative,"darryls repeated violence, violation of a restraining order, and direct role in frankies death warrant a sentence near the maximum. his actions show extreme disregard for human life and ongoing danger to others.","to protect society, hold darryl accountable, deter similar crimes, and deliver justice for frankie.","darryls repeated violence, violation of a restraining order, and direct role in frankies death warrant a sentence near the maximum. his actions show extreme disregard for human life and ongoing danger to others. to protect society, hold darryl accountable, deter similar crimes, and deliver justice for frankie.",33,14,47,0.375,0.596,0.029,-0.9493,0.0,0.667,0.333,0.7184,0.268,0.616,0.115,-0.8932,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.1276595744680851,0.988377034664154,0.8919042348861694,0.057347461581230164,0.9922447204589844,0.9979056715965271,0.9971162676811218,0.9348194003105164,0.3474557399749756,0.7589687220752239,0.641137570142746,0.11783115193247795,0.41541657,0.4847159,0.29965556,0.5479723,0.4782048,0.4380728,0.4000473,0.4369401,0.43877497,-0.0018348694,6.1902976,1.5411105,1,1,0.04241412228019309
100,986,1,R_61G6sfZIAr0I5uf,1.0,654beb18b762f5afea837c8b,2,2,1,6,7,2,7,7,9,7,7,4,6,4,4,5,7,2,3,1,2,1,4,4,3,4,7,5,7,5,4,2,4,4,2,3,7,4,4,7,5,1,7,2,1,6,7,6,1,1,7,7,2,2,6,6,6,1,2,1,7,2,1,1,1,7,2,2,7,7,6,4,4,4,4,4,1,1,40,"I would give Darryl 40 years in prison because what he did was very violent and led to someone’s death. He didn’t plan to kill her, but he kept attacking even after she tried to get away. That choice cost an innocent woman her life, so he needs to face serious consequences for it.  I am still iffy about my answer.","A 40-year sentence shows that taking a life is serious and that Darryl must take responsibility for what he did. It also warns others not to turn to violence when life gets hard. At the same time, it gives him a chance to change and think about his actions, since what he did was terrible but may have come from desperation and bad choices, not pure cruelty.",55,2,1,6,4,Some of the questions were hard to answer.  I needed more clarification.  Anyone who harms a child should get the death penalty.  ,1,432,,,,6,7,2,4,4,5,1,4,4,2,1,1,2,2,2,1,1,1,1,0.444048714849748,4.0,4.5,4.5,5.0,0.757767991989468,0.600908353419608,7.0,4.66666666666667,5.6,3.66666666666667,5.5,4.4,5.66666666666667,3.33333333333333,3.0,3.0,5.0,4.33333333333333,4.1875,3.6,1.5,1.4,1.25,1.5,2.5,1.93333333333333,2.66666666666667,1.75,2.14285714285714,Moderate,"i would give darryl 40 years in prison because what he did was very violent and led to someones death. he didnt plan to kill her, but he kept attacking even after she tried to get away. that choice cost an innocent woman her life, so he needs to face serious consequences for it. i am still iffy about my answer.","a 40-year sentence shows that taking a life is serious and that darryl must take responsibility for what he did. it also warns others not to turn to violence when life gets hard. at the same time, it gives him a chance to change and think about his actions, since what he did was terrible but may have come from desperation and bad choices, not pure cruelty.","i would give darryl 40 years in prison because what he did was very violent and led to someones death. he didnt plan to kill her, but he kept attacking even after she tried to get away. that choice cost an innocent woman her life, so he needs to face serious consequences for it. i am still iffy about my answer. a 40-year sentence shows that taking a life is serious and that darryl must take responsibility for what he did. it also warns others not to turn to violence when life gets hard. at the same time, it gives him a chance to change and think about his actions, since what he did was terrible but may have come from desperation and bad choices, not pure cruelty.",61,67,128,0.175,0.749,0.076,-0.7333,0.209,0.706,0.085,-0.8414,0.223,0.692,0.085,-0.9691,0.03125,0.0234375,0.0234375,0.015625,0.03125,0.03125,0.0,0.0,0.0078125,0.0234375,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0078125,0.0,0.0234375,0.0,0.015625,0.0078125,0.015625,0.0078125,0.0078125,0.0,0.0,0.0,0.0078125,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0234375,0.9726167917251587,0.8120763897895813,0.22176706790924072,0.9991819858551025,0.9393572807312012,0.965172290802002,0.9760360717773438,0.18719711899757385,0.7832307815551758,0.5816165953874588,0.20161418616771698,0.33281907,0.32785952,0.34020892,0.46550328,0.41343266,0.4546044,0.34353134,0.3665977,0.40385613,-0.037258416,7.3875384,-0.6680208,3,1,-0.020441892204717316
100,1059,1,R_3dHrI3U5BnHIiUY,0.800000012,67648b2d2ca3bdd206096be7,4,5,6,4,5,4,6,5,9,4,5,5,6,4,4,5,4,5,6,5,5,6,6,6,5,5,6,5,5,6,4,4,5,5,4,5,6,3,4,3,5,6,5,6,5,5,5,6,4,3,4,6,1,2,5,7,6,5,6,5,4,2,4,6,5,5,5,6,4,2,5,6,5,4,5,3,2,6,9,For being violent.,self control,27,2,1,6,6,no any,2,431,,,,4,2,4,2,4,3,2,4,3,3,4,2,3,1,2,4,3,4,4,-2.25904412045117,4.5,3.0,4.5,4.375,0.262181330561757,-0.998431394944705,4.5,4.33333333333333,4.4,4.33333333333333,5.5,4.8,5.33333333333333,4.33333333333333,4.5,2.5,3.33333333333333,5.33333333333333,4.3125,5.0,2.5,4.4,4.25,4.5,4.5,4.0,4.66666666666667,5.5,5.14285714285714,Conservative,for being violent.,self control,for being violent. self control,3,2,5,0.661,0.339,0.0,-0.5994,0.0,1.0,0.0,0.0,0.494,0.506,0.0,-0.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04197582229971886,0.02272162213921547,0.014141893945634365,0.25091230869293213,0.002863664645701647,0.08723762631416321,0.06049857661128044,0.020881814882159233,0.07747342239599675,0.04069019574671984,0.03678322664927691,0.4339193,0.4151432,0.37461054,0.50130045,0.47985452,0.37325382,0.38066325,0.4312434,0.41125718,0.019986212,10.532989,5.543828,2,0,0.04455198919299447
100,3088,1,R_5WM8Rdxgno2ZezL,1.0,67462011dac506c79f00c7c0,6,1,5,7,5,1,5,1,9,4,3,7,4,1,4,5,3,1,4,1,2,1,3,6,4,4,2,2,1,6,7,7,3,2,3,7,7,1,7,1,4,2,5,1,1,7,1,1,1,1,7,7,1,1,7,7,3,7,7,6,1,6,1,1,1,7,1,1,7,7,1,4,1,1,1,4,1,2,15,"I'd say 15 years, because, though I understand that his circumstances lead to his desperation, the theft wasn't the only crime he committed. The victim didn't die accidentally, separate from his actions. She fell after being beaten by him repeatedly. He robbed, assaulted, and killed somebody. He took their life over some money.","I would hope that the sentence being less than the usual would make him feel lucky, that he still can come out with years left to live. I would hope that he would reflect on how he clearly went off the deep end, took things too far, and definitely earned his sentence. But I also would want him to spend his time in prison with resources that would help him find secure work, even with a record, after he's released.",26,2,2,3,1,"No suggestions, everything was easy to understand and didn't have any errors or technical issues Thank you!",1,430,,,,2,3,1,2,1,1,1,1,1,1,1,1,1,1,5,7,1,1,5,-1.54211167105967,1.5,2.0,3.0,2.375,-1.32369598600692,-1.43290382853329,3.5,2.0,2.6,3.0,3.0,3.0,3.0,3.66666666666667,2.5,1.0,1.0,3.66666666666667,2.5625,1.0,1.0,6.4,2.25,1.0,1.25,2.1,3.66666666666667,2.0,2.71428571428571,Liberal,"i'd say 15 years, because, though i understand that his circumstances lead to his desperation, the theft wasn't the only crime he committed. the victim didn't die accidentally, separate from his actions. she fell after being beaten by him repeatedly. he robbed, assaulted, and killed somebody. he took their life over some money.","i would hope that the sentence being less than the usual would make him feel lucky, that he still can come out with years left to live. i would hope that he would reflect on how he clearly went off the deep end, took things too far, and definitely earned his sentence. but i also would want him to spend his time in prison with resources that would help him find secure work, even with a record, after he's released.","i'd say 15 years, because, though i understand that his circumstances lead to his desperation, the theft wasn't the only crime he committed. the victim didn't die accidentally, separate from his actions. she fell after being beaten by him repeatedly. he robbed, assaulted, and killed somebody. he took their life over some money. i would hope that the sentence being less than the usual would make him feel lucky, that he still can come out with years left to live. i would hope that he would reflect on how he clearly went off the deep end, took things too far, and definitely earned his sentence. but i also would want him to spend his time in prison with resources that would help him find secure work, even with a record, after he's released.",53,80,133,0.226,0.629,0.145,-0.7696,0.048,0.739,0.213,0.8573,0.096,0.73,0.174,0.7283,0.007518796992481203,0.03007518796992481,0.022556390977443608,0.007518796992481203,0.0,0.022556390977443608,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.007518796992481203,0.0,0.007518796992481203,0.7447288036346436,0.4930671751499176,0.23652663826942444,0.8105199933052063,0.6283676624298096,0.4965263903141022,0.7759960293769836,0.25810933113098145,0.605035774409771,0.5170526802539825,0.08798309415578842,0.3546756,0.3491543,0.3672849,0.4549514,0.37102014,0.44844037,0.35368532,0.38151655,0.39104858,-0.009532034,10.920106,2.3715656,0,0,-0.010049704939636916
100,1095,1,R_52G1vMctIFA086N,1.0,63d42c21dc6f4d60e34cc337,1,7,1,7,1,1,6,7,9,5,5,7,1,1,4,7,1,1,1,1,1,1,1,2,1,5,4,7,6,7,5,7,6,5,1,3,7,2,5,7,7,5,1,5,2,7,6,7,1,6,5,7,5,3,5,6,1,5,7,7,1,7,5,5,1,1,7,7,1,7,5,1,1,1,1,5,1,1,50,He sounds like a trouble maker that's unlikely to become a  productive member of society. ,Keep society safe from this man.,46,1,4,2,2,No,3,429,,,,7,7,1,6,3,5,1,3,1,1,3,1,3,2,7,7,7,7,7,1.38354390895301,7.0,4.0,1.0,4.625,0.460415995132842,0.921979952042924,5.0,1.0,2.6,2.66666666666667,4.5,3.4,6.66666666666667,5.33333333333333,3.0,3.0,4.0,4.33333333333333,4.5625,4.2,3.0,6.6,4.5,7.0,1.0,4.26666666666667,5.0,1.0,2.71428571428571,Liberal,he sounds like a trouble maker that's unlikely to become a productive member of society.,keep society safe from this man.,he sounds like a trouble maker that's unlikely to become a productive member of society. keep society safe from this man.,15,6,21,0.148,0.714,0.137,-0.0516,0.0,0.633,0.367,0.4404,0.103,0.69,0.207,0.4019,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7295917272567749,0.18923738598823547,0.013878337107598782,0.9951339960098267,0.9938300251960754,0.941663920879364,0.020369037985801697,0.023873846977949142,0.683108521392569,0.02212144248187542,0.6609870789106935,0.30311334,0.51366186,0.4097367,0.3105643,0.3653198,0.36992174,0.5712527,0.38426906,0.4354981,-0.05122903,11.162654,4.9499655,2,0,-0.001725934761994008
100,1621,1,R_375FLDtBBDIrJcJ,1.0,67cb4f07e42b150f96dc180b,4,5,6,4,4,4,5,6,9,6,5,4,5,5,4,4,4,4,6,5,6,6,2,3,3,5,6,4,5,5,4,5,4,5,4,4,4,5,5,4,4,5,6,4,5,5,5,5,6,2,5,4,5,4,4,5,7,1,1,7,1,5,4,5,6,4,5,5,5,7,5,6,3,6,7,7,7,7,25,"I will sentence Daryl for 25 years for killing Frank Williams . This falls within the typical range to 30 years for similar charges of second-degree murder, considering the law allows for a sentence between 0to 50 years of life. ",For justice to be served and to serve as a deterrent to others to be careful in life ,53,2,1,4,7,The study is easy and clear,1,428,,,,4,2,4,5,4,4,4,3,4,3,3,4,4,3,1,7,4,3,4,-0.747647516695901,4.5,3.0,4.0,4.25,0.163063998276215,-0.292291759209843,5.5,4.66666666666667,5.0,3.33333333333333,5.5,4.2,4.66666666666667,4.33333333333333,4.5,4.0,4.0,5.0,4.4375,4.4,3.875,3.4,5.0,4.25,6.0,4.36666666666667,4.0,5.75,5.0,Conservative,"i will sentence daryl for 25 years for killing frank williams . this falls within the typical range to 30 years for similar charges of second-degree murder, considering the law allows for a sentence between 0to 50 years of life.",for justice to be served and to serve as a deterrent to others to be careful in life,"i will sentence daryl for 25 years for killing frank williams . this falls within the typical range to 30 years for similar charges of second-degree murder, considering the law allows for a sentence between 0to 50 years of life. for justice to be served and to serve as a deterrent to others to be careful in life",40,18,58,0.23,0.717,0.053,-0.891,0.0,0.762,0.238,0.6124,0.16,0.731,0.109,-0.765,0.0,0.034482758620689655,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.9672837853431702,0.8923173546791077,0.01079956628382206,0.9965769648551941,0.9889611601829529,0.9488264918327332,0.9637051820755005,0.3397179841995239,0.7409053691662848,0.6517115831375122,0.08919378602877259,0.3806795,0.27448016,0.2895359,0.40395918,0.39043063,0.38325554,0.30429548,0.3371637,0.35932723,-0.02216354,4.5644703,-0.15544172,3,1,-0.04917951030681578
100,1537,1,R_1xG0Dw7eKxQa7M6,1.0,67b746fca75ce7e982a23c67,2,7,1,2,7,3,7,7,9,7,7,6,1,2,4,6,6,6,2,4,6,1,7,7,7,7,7,7,7,6,1,6,6,6,5,1,7,4,5,2,7,7,4,7,7,6,7,7,7,6,6,7,6,5,6,6,6,4,6,4,7,7,5,7,6,7,4,6,6,7,6,6,3,7,3,6,6,5,50,DARRYL HAS COMMITED A SECOND DEGREE MURDER AND HAS TO BE PUNISHED FOR THE CRIME,IT WILL HELP REMOVE VIOLENT PEOPLE LIKE DARRYL FROM THE SOCIETY AND ALSO MAKE HIM LEARN HIS LESSON'S HOPEFULLY,57,2,1,6,6,,2,427,,,,6,7,6,1,7,7,1,3,2,2,2,1,2,2,2,1,1,2,2,0.995350443968003,6.5,6.5,5.0,6.25,1.74894131484489,1.37214587940645,7.0,1.66666666666667,3.8,5.0,7.0,5.8,6.66666666666667,6.33333333333333,5.5,4.0,3.0,6.0,5.3125,6.0,3.875,3.4,6.25,3.25,4.25,4.43333333333333,4.66666666666667,3.25,3.85714285714286,Conservative,darryl has commited a second degree murder and has to be punished for the crime,it will help remove violent people like darryl from the society and also make him learn his lesson's hopefully,darryl has commited a second degree murder and has to be punished for the crime it will help remove violent people like darryl from the society and also make him learn his lesson's hopefully,15,19,34,0.483,0.517,0.0,-0.9042,0.146,0.56,0.295,0.4588,0.302,0.54,0.158,-0.8481,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.0,0.14705882352941177,0.029411764705882353,0.11764705882352941,0.9822781085968018,0.9241614937782288,0.15143203735351562,0.9985423684120178,0.9949084520339966,0.9873819947242737,0.9236635565757751,0.15064474940299988,0.781790241599083,0.5371541529893875,0.24463608860969543,0.3580562,0.38327757,0.2983525,0.35600638,0.35192147,0.30093664,0.28938264,0.34892315,0.31408027,0.03484288,5.468025,-1.477539,4,1,-0.03498262518508016
100,962,1,R_58THh7ncnkIVCCU,1.0,67ed75fa0c2423e85f8b3c8b,5,2,1,7,7,7,2,6,9,6,6,7,2,1,4,4,7,1,2,4,6,1,7,1,5,6,6,2,1,1,7,1,1,2,1,6,7,1,7,1,6,6,2,6,7,1,6,6,5,1,5,6,1,1,6,7,2,4,6,2,4,2,1,7,1,2,2,7,2,6,2,5,6,7,7,4,1,7,50,"Because Darry had no right to kill another person, whatever the reason was. In addition to that, Darryl is also a criminal and thus he deserve to be in prison for a very long time",It will enlighten people on the consequences of killing someone in society,47,2,1,5,2,none,3,426,,,,3,7,1,7,1,2,1,1,1,7,3,2,2,1,6,4,6,6,1,1.38354390895301,2.5,4.0,7.0,4.375,0.262181330561757,0.822862619757382,6.0,1.33333333333333,3.2,6.33333333333333,6.0,6.2,1.33333333333333,1.0,1.5,1.5,1.0,4.66666666666667,1.875,6.4,2.0,4.4,2.75,5.25,5.25,4.1,2.0,3.25,2.71428571428571,Liberal,"because darry had no right to kill another person, whatever the reason was. in addition to that, darryl is also a criminal and thus he deserve to be in prison for a very long time",it will enlighten people on the consequences of killing someone in society,"because darry had no right to kill another person, whatever the reason was. in addition to that, darryl is also a criminal and thus he deserve to be in prison for a very long time it will enlighten people on the consequences of killing someone in society",35,12,47,0.305,0.695,0.0,-0.9274,0.249,0.565,0.186,-0.2732,0.289,0.658,0.053,-0.9403,0.02127659574468085,0.0851063829787234,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.06382978723404255,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.06382978723404255,0.9873160719871521,0.7611082792282104,0.00981034804135561,0.9987401366233826,0.5969417691230774,0.9953256249427795,0.9732024669647217,0.03772670775651932,0.6482020814437419,0.5054645873606205,0.14273749408312142,0.24900012,0.27813202,0.21650903,0.28226072,0.38216385,0.2569543,0.27851442,0.25647548,0.30587754,-0.049402058,5.338219,-1.4693773,4,1,-0.13700589230009386
100,1213,1,R_34hLs3pOfdoeCOm,0.899999976,66cee9fa0061a677d1b1f385,2,2,3,5,3,1,3,2,9,5,5,7,2,1,4,2,7,4,5,6,4,1,4,5,3,5,5,3,3,5,7,2,1,1,2,7,7,1,7,1,1,1,1,1,1,7,2,3,1,1,7,7,1,1,7,7,7,1,1,1,7,5,1,2,1,6,1,2,5,7,2,2,5,4,3,1,2,1,50,I believe that someone whose intentional violence kills someone else in a situation such as this one should be sent to prison for the rest of their natural life.,The person convicted of the crime must spend every day they remain alive paying for the crime they committed and being reminded of the reason for the punishment.,43,2,1,4,2,"Regarding the section that involved many questions about my perception of criminals and appropriate punishment for their crimes, I had a lot of difficulty with some of the questions because there are so many types of crime and they vary in severity. For example, I don't think that someone who shoplifts or commits another nonviolent crime should be considered on an equal plane with a serial killer or human trafficker. Some of the questions had implications that didn't allow me to choose a black-and-white answer on the scale, so I would choose Neutral on the scale for most of those.

It was interesting to stretch my brain in a different way. I hope you meet your research goals!",2,425,,,,6,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,0.995350443968003,4.0,4.0,2.0,3.125,-0.728991992293665,0.133179225837169,5.0,1.33333333333333,2.8,3.33333333333333,5.0,4.0,3.66666666666667,1.33333333333333,1.5,1.0,1.0,1.0,1.625,1.6,1.0,1.0,2.25,2.0,2.75,1.63333333333333,2.33333333333333,4.0,3.28571428571429,Liberal,i believe that someone whose intentional violence kills someone else in a situation such as this one should be sent to prison for the rest of their natural life.,the person convicted of the crime must spend every day they remain alive paying for the crime they committed and being reminded of the reason for the punishment.,i believe that someone whose intentional violence kills someone else in a situation such as this one should be sent to prison for the rest of their natural life. the person convicted of the crime must spend every day they remain alive paying for the crime they committed and being reminded of the reason for the punishment.,29,28,57,0.284,0.651,0.065,-0.8555,0.269,0.607,0.124,-0.7579,0.277,0.629,0.094,-0.9423,0.017543859649122806,0.07017543859649122,0.0,0.0,0.0,0.017543859649122806,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798296093940735,0.3820382356643677,0.00048378563951700926,0.968127965927124,0.696363627910614,0.9546771049499512,0.9921063780784607,0.9409686923027039,0.6612012472178321,0.9665375351905823,-0.30533628797275014,0.3492938,0.3724781,0.27496186,0.5090912,0.5139802,0.4515444,0.32030356,0.37645626,0.42860937,-0.05215311,10.055968,4.6474667,0,0,-0.01772151721519205
100,687,1,R_1G24OPwZuUEZ8lz,1.0,63b18d94775ad4aad221103c,3,4,6,4,5,4,4,4,9,4,4,6,4,3,4,6,6,4,5,6,4,3,3,5,3,5,5,5,4,3,5,4,4,5,4,5,5,4,5,3,3,3,4,6,6,3,6,6,4,4,4,5,4,4,4,4,6,3,6,6,6,5,5,5,3,6,6,6,6,5,5,5,5,5,5,5,5,5,31, Its his second crime of murder., To teach him a lesson and correct him.,58,1,1,4,7,Thank you for the study.,2,424,,,,5,2,4,3,3,3,3,3,2,5,4,3,4,4,2,2,2,2,2,-0.512783622470149,4.5,3.0,4.5,4.0,-0.0351706662948695,-0.273977144382509,4.0,3.0,3.4,3.0,5.0,3.8,4.0,3.66666666666667,4.5,3.0,3.33333333333333,3.33333333333333,3.625,5.8,3.875,3.8,4.5,4.0,5.0,4.43333333333333,4.0,4.5,4.28571428571429,Conservative,its his second crime of murder.,to teach him a lesson and correct him.,its his second crime of murder. to teach him a lesson and correct him.,6,8,14,0.672,0.328,0.0,-0.8481,0.0,1.0,0.0,0.0,0.406,0.594,0.0,-0.8481,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.9904460906982422,0.6075509190559387,0.29999861121177673,0.9907723069190979,0.22063355147838593,0.9537667632102966,0.9526899456977844,0.9660999178886414,0.6254626400768757,0.9593949317932129,-0.3339322917163372,0.43350747,0.3921721,0.3375673,0.4987846,0.6387702,0.51153225,0.46919525,0.41550785,0.53983253,-0.12432468,10.604531,5.64188,2,0,0.026901332619051754
